Time (s),Volume (m^3),Ar,He,Ne,N2,H2(1),O2(2),H(3),[O]O(4),OO(7),OH(D)(5),H2O(10),O2(S)(11),O(T)(6)
35.81793579545131,0.06791577209596102,0.0,0.0,0.0,0.0,0.30369771879804336,0.14681092547146957,2.005215252385042e-10,4.6693452500105225e-05,2.8458163647789967e-07,4.056900682777016e-06,0.36627662134346917,1.7517264071857652e-06,1.1291820474055766e-08
36.472393644269076,0.0677571978561734,0.0,0.0,0.0,0.0,0.29988306251175784,0.1449040145054925,2.0014082278650728e-10,4.61837535579682e-05,2.7944556886173045e-07,4.019744621149057e-06,0.37009155619351436,1.7288181933079751e-06,1.1016238153275082e-08
36.99959594602063,0.06763169308230509,0.0,0.0,0.0,0.0,0.29686392348131213,0.14339477632756167,1.9983737170572268e-10,4.577887677521468e-05,2.753821737614869e-07,3.9900929743885885e-06,0.3731109165517218,1.7106907923246618e-06,1.0800696867579062e-08
37.52679824777218,0.06750814418292707,0.0,0.0,0.0,0.0,0.293891834419253,0.14190905896635442,1.995368299162472e-10,4.537904486345984e-05,2.713840753281965e-07,3.960692985378226e-06,0.3760832242279801,1.6928488626794559e-06,1.059072182924588e-08
38.05400054952373,0.06738651567618135,0.0,0.0,0.0,0.0,0.29096594176123997,0.1404464356834668,1.9923926262689912e-10,4.498420646560856e-05,2.6745057842115877e-07,3.931546532475384e-06,0.37900933281206417,1.6752871200910422e-06,1.0386140516804018e-08
38.58120285127528,0.06726677264584245,0.0,0.0,0.0,0.0,0.288085405579344,0.13900648655985634,1.9894472348830897e-10,4.459430875432235e-05,2.6358095807809847e-07,3.9026549760104025e-06,0.38189008225836163,1.6580003688339583e-06,1.018678623145026e-08
39.055684922851675,0.06716058759976266,0.0,0.0,0.0,0.0,0.2855310196281855,0.13772957720485687,1.9868222110368602e-10,4.424758119569191e-05,2.6015228824186194e-07,3.876871309397298e-06,0.38444465789393373,1.6426731855764417e-06,1.001170316053092e-08
39.53016699442807,0.06705587731602791,0.0,0.0,0.0,0.0,0.2830121101282887,0.13647040284157413,1.9842221031663985e-10,4.390477321306566e-05,2.5677419282127584e-07,3.851295666377503e-06,0.38696375496386876,1.6275609466846731e-06,9.84061043145475e-09
39.92763567027974,0.06696928005201255,0.0,0.0,0.0,0.0,0.28092892702897626,0.13542904370431483,1.982063318271665e-10,4.362059441933784e-05,2.5398290899064406e-07,3.830031655581823e-06,0.38904709357597517,1.615064401374098e-06,9.700279203454102e-09
40.32510434613141,0.06688368655732245,0.0,0.0,0.0,0.0,0.2788698903135641,0.13439975553338632,1.9799221876882486e-10,4.333911440946512e-05,2.5122637132066436e-07,3.8089140948376755e-06,0.3911062843468175,1.6027140720454183e-06,9.56260833505636e-09
40.72257302198308,0.06679908294627374,0.0,0.0,0.0,0.0,0.2768346659905801,0.13338237135309547,1.9777988252739346e-10,4.3060309425058083e-05,2.4850423603766337e-07,3.787943127978903e-06,0.39314166128001854,1.5905079012126997e-06,9.427536911685938e-09
41.12004169783475,0.06671545551679467,0.0,0.0,0.0,0.0,0.27482292445382706,0.13237672638047185,1.9756933081348106e-10,4.2784155587728874e-05,2.458161550412816e-07,3.7671188094757753e-06,0.39515355399403573,1.578443859409972e-06,9.295005602143764e-09
41.51751037368642,0.0666327907480182,0.0,0.0,0.0,0.0,0.2728343404639791,0.13138265801608787,1.9736056622345385e-10,4.2510628869997375e-05,2.431617760686628e-07,3.7464411074378275e-06,0.3971422877405769,1.5665199450907771e-06,9.164956599886483e-09
41.91497904953809,0.06655107530053819,0.0,0.0,0.0,0.0,0.27086859313017764,0.13040000583480335,1.971535951953149e-10,4.2239705145402206e-05,2.4054074482711815e-07,3.7259099583259155e-06,0.3991081834229499,1.5547341849970152e-06,9.037333621095439e-09
42.31244772538976,0.06647029601395832,0.0,0.0,0.0,0.0,0.2689253658911981,0.12942861157630567,1.9694842401464e-10,4.197136025670533e-05,2.3795270485308875e-07,3.705525240089178e-06,0.4010515576148756,1.5430846335427727e-06,8.912081858409609e-09
42.70991640124143,0.0663904399093021,0.0,0.0,0.0,0.0,0.2670043464842925,0.1284683191295376,1.967450527604953e-10,4.1705570014579904e-05,2.3539729759589355e-07,3.685286751089576e-06,0.40297272259165573,1.5315693723290231e-06,8.789147931864631e-09
43.1073850770931,0.06631149418071547,0.0,0.0,0.0,0.0,0.26510522692028704,0.12751897452026745,1.9654348183120912e-10,4.1442310153938916e-05,2.3287416325242903e-07,3.6651942534034205e-06,0.40487198635507543,1.5201865104949851e-06,8.668479838693101e-09
43.50485375294477,0.06623344620381268,0.0,0.0,0.0,0.0,0.26322770345589047,0.12658042589720309,1.9634371922913252e-10,4.118155638288538e-05,2.3038294069769387e-07,3.645247486070347e-06,0.4067496526610635,1.5089341845404491e-06,8.550026911872498e-09
43.90232242879644,0.06615628352548755,0.0,0.0,0.0,0.0,0.26137147656520615,0.12565252351767875,1.961457635532409e-10,4.092328450335129e-05,2.279232676600474e-07,3.625446085973048e-06,0.40860602104815974,1.4978105569770676e-06,8.433739789944524e-09
44.29979110464811,0.06607999386889285,0.0,0.0,0.0,0.0,0.25953625090455207,0.12473511973010391,1.9594960036553122e-10,4.066747034241939e-05,2.2549478248769862e-07,3.605789633960138e-06,0.4104413868727036,1.4868138167163193e-06,8.319570384753203e-09
44.69725978049978,0.06600456512797986,0.0,0.0,0.0,0.0,0.2577217352796406,0.1238280689576516,1.9575524095209949e-10,4.041408957084103e-05,2.2309712358239558e-07,3.5862777991286862e-06,0.4122560413416743,1.475942180841228e-06,8.207471869834571e-09
45.09472845635145,0.06592998536978352,0.0,0.0,0.0,0.0,0.2559276426108593,0.12293122768071228,1.955626983213734e-10,4.016311803836361e-05,2.2072992719946378e-07,3.566910097837121e-06,0.41405027154736507,1.4651938908785405e-06,8.097398557666274e-09
45.49219713220312,0.06585624282886542,0.0,0.0,0.0,0.0,0.254153689892508,0.12204445441650076,1.9537194275990047e-10,3.991453175984909e-05,2.1839283240180947e-07,3.5476859708887617e-06,0.4158243605081093,1.4545672134293055e-06,7.989305922274074e-09
45.88966580805479,0.06578332591028183,0.0,0.0,0.0,0.0,0.2523995981589813,0.121167609702277,1.9518297137874714e-10,3.96683066946854e-05,2.1608547872395274e-07,3.5286049225552668e-06,0.4175785872021409,1.4440604420061168e-06,7.883150626002037e-09
46.287134483906456,0.06571122318076952,0.0,0.0,0.0,0.0,0.25066509244870194,0.12030055607730705,1.9499581366325531e-10,3.94244187821181e-05,2.1380750595225216e-07,3.5096664449050215e-06,0.41931322660368175,1.4336718957837299e-06,7.778890420467765e-09
46.684603159758126,0.06563992337626035,0.0,0.0,0.0,0.0,0.2489499017617403,0.11944315806149682,1.9481044820051078e-10,3.9182844229598046e-05,2.115585546748729e-07,3.4908698657168463e-06,0.4210285497252533,1.4233999169143436e-06,7.676484033693267e-09
47.082071835609796,0.06556941539362099,0.0,0.0,0.0,0.0,0.24725375901654298,0.11859528213378336,1.9462682984085502e-10,3.8943559417457395e-05,2.0933826727471458e-07,3.4722145158544417e-06,0.4227248236609108,1.4132428724348948e-06,7.575891273544452e-09
47.479540511461465,0.06549968829145493,0.0,0.0,0.0,0.0,0.24557640100854264,0.1177567967116392,1.9444499329641483e-10,3.8706540582964824e-05,2.0714628918386003e-07,3.4536998707741765e-06,0.4244023116277199,1.4031991562621985e-06,7.477073066746198e-09
47.877009187313135,0.06543073128643637,0.0,0.0,0.0,0.0,0.2439175683741803,0.11692757213296087,1.9426497033992198e-10,3.8471764097488676e-05,2.049822659865814e-07,3.4353252326755876e-06,0.4260612730017573,1.393267184583752e-06,7.379991206648216e-09
48.23473099557964,0.06536931963329311,0.0,0.0,0.0,0.0,0.24244024688828647,0.11618908239461899,1.9410443002990888e-10,3.826236327465854e-05,2.030582536174447e-07,3.4189070825142884e-06,0.4275387093212302,1.384422660234693e-06,7.294071209398326e-09
48.59245280384614,0.0653085155155243,0.0,0.0,0.0,0.0,0.2409775401747019,0.11545789857912704,1.9394530525747225e-10,3.8054742957179365e-05,2.0115634393691344e-07,3.4026012213429907e-06,0.4290015298998933,1.3756662634887714e-06,7.209500965515693e-09
48.95017461211265,0.06524831139682634,0.0,0.0,0.0,0.0,0.2395292669515608,0.1147339300596322,1.9378762415961454e-10,3.784888620517542e-05,1.992762832604167e-07,3.3864071292981986e-06,0.43044991602859595,1.3669968888928466e-06,7.1262545680831845e-09
49.30789642037915,0.06518869984252558,0.0,0.0,0.0,0.0,0.23809524834536194,0.11401708741333848,1.9363136281963459e-10,3.764477625829891e-05,1.9741781806820505e-07,3.3703241929852613e-06,0.4318840465897798,1.3584134449320285e-06,7.044306624917995e-09
49.665618228645656,0.06512967351332698,0.0,0.0,0.0,0.0,0.23667530786963545,0.11330728241082162,1.9347646701589078e-10,3.744239651615203e-05,1.9558069736217815e-07,3.354351827211132e-06,0.43330409807875836,1.3499148553760765e-06,6.963632348243921e-09
50.02334003691216,0.06507122517273745,0.0,0.0,0.0,0.0,0.2352692713942148,0.11260442800079468,1.933229705043368e-10,3.724173033781664e-05,1.9376467347432992e-07,3.3384895527902602e-06,0.434710244634506,1.341500060299261e-06,6.8842075807537536e-09
50.381061845178664,0.06501334767687629,0.0,0.0,0.0,0.0,0.233876967122059,0.11190843829850852,1.931709509688028e-10,3.704276113919828e-05,1.919694988606525e-07,3.322736765763493e-06,0.4361026580629053,1.3331680130264415e-06,6.806008634098216e-09
50.73878365344517,0.0649560339820591,0.0,0.0,0.0,0.0,0.23249822555452165,0.11121922856815733,1.9302027452134564e-10,3.684547269603483e-05,1.9019492557268296e-07,3.3070927480292277e-06,0.4374815078713218,1.3249176795456968e-06,6.729012209167672e-09
51.09650546171167,0.06489927713621484,0.0,0.0,0.0,0.0,0.23113287946887293,0.1105367152118479,1.928709410923041e-10,3.664984875192241e-05,1.8844071160405913e-07,3.2915569794757914e-06,0.43884696129111544,1.3167480427137462e-06,6.653195739871762e-09
51.41845508915153,0.06484866641062076,0.0,0.0,0.0,0.0,0.2299153847349713,0.10992811040519374,1.9273777853389964e-10,3.647519690764056e-05,1.8687912693192944e-07,3.277666878931558e-06,0.4400645518576407,1.3094635356099422e-06,6.585951479141561e-09
51.740404716591385,0.06479849624194314,0.0,0.0,0.0,0.0,0.22870848796207044,0.10932480349247815,1.9260577501592534e-10,3.6301868446758486e-05,1.853336616094154e-07,3.263863481719113e-06,0.441271543742002,1.302242856504221e-06,6.5196291590623764e-09
52.06235434403124,0.0647487617523204,0.0,0.0,0.0,0.0,0.2275120718734754,0.10872673584489409,1.9247476062549874e-10,3.612985190766368e-05,1.838041410234551e-07,3.2501462501666557e-06,0.4424680542270684,1.2950852907754342e-06,6.454213225289004e-09
52.3843039714711,0.06469945812759897,0.0,0.0,0.0,0.0,0.22632602062262147,0.10813384954874447,1.9234482119949654e-10,3.595913566338874e-05,1.822903954210977e-07,3.236514903257569e-06,0.4436541991655285,1.2879901360030578e-06,6.389688582763706e-09
52.67405863616697,0.0646554493224999,0.0,0.0,0.0,0.0,0.22526734182010613,0.10760463463910622,1.9222892511515294e-10,3.5806593237295993e-05,1.8094137023586373e-07,3.2243196977343415e-06,0.44471296168594276,1.2816572823826956e-06,6.33236613130661e-09
52.93483783439325,0.06461613366388018,0.0,0.0,0.0,0.0,0.22432156162564196,0.10713185585738583,1.9212536845218226e-10,3.567019076848127e-05,1.7973794961628687e-07,3.2134027538750208e-06,0.44565881674358576,1.2760000387789424e-06,6.281373930209344e-09
53.19561703261953,0.06457709232428727,0.0,0.0,0.0,0.0,0.22338238041747863,0.10666237588526567,1.9202241626275834e-10,3.553462118332717e-05,1.7854457546476887e-07,3.202541259508675e-06,0.44659807236071447,1.2703825178775746e-06,6.230940367898476e-09
53.45639623084581,0.06453832285543068,0.0,0.0,0.0,0.0,0.22244973930156914,0.10619616528071281,1.9192022215832152e-10,3.5399878422603744e-05,1.7736116052282518e-07,3.1917350468276534e-06,0.4475307874345767,1.2648043628214404e-06,6.181058000309575e-09
53.71717542907209,0.06449982283323602,0.0,0.0,0.0,0.0,0.22152357996763503,0.10573319489350627,1.918188338401411e-10,3.5265956599125544e-05,1.761876147508214e-07,3.1809837237232167e-06,0.44845702027868056,1.2592652175533055e-06,6.131719324590376e-09
53.977954627298374,0.06446158985779313,0.0,0.0,0.0,0.0,0.22060384468634245,0.10527343586385794,1.917180604454844e-10,3.513284982035023e-05,1.7502384968233446e-07,3.170287046220297e-06,0.44937682862551676,1.2537647315412649e-06,6.082917020625472e-09
54.21265590570203,0.06442740654073295,0.0,0.0,0.0,0.0,0.2197815282478221,0.10486237482675047,1.9162796834966404e-10,3.5013745659466266e-05,1.7398475305414813e-07,3.1607066383532574e-06,0.45019921044546307,1.2488470619480788e-06,6.039447688165628e-09
54.447357184105684,0.06439343589128807,0.0,0.0,0.0,0.0,0.21896432771573784,0.10445387120862555,1.9153845267214934e-10,3.489529266825047e-05,1.729534457121687e-07,3.1511701096644053e-06,0.45101647600365946,1.2439601745364774e-06,5.996401874901621e-09
54.68205846250934,0.06435967620846955,0.0,0.0,0.0,0.0,0.21815220218622733,0.10404790456107248,1.9144949878404876e-10,3.477748658697084e-05,1.7192986485890288e-07,3.141677285766896e-06,0.45182866620624784,1.239103821147927e-06,5.953774493678682e-09
54.916759740912994,0.06432612580766367,0.0,0.0,0.0,0.0,0.21734511112229313,0.1036444546190823,1.913611078450389e-10,3.466032319595636e-05,1.7091394827157614e-07,3.132227985478139e-06,0.4526358215924884,1.2342777557666763e-06,5.911560538108373e-09
55.15146101931665,0.06429278301870134,0.0,0.0,0.0,0.0,0.21654301435055598,0.10324350129942408,1.9127327717690752e-10,3.454379831930178e-05,1.6990563399491323e-07,3.122822010998226e-06,0.45343798233800936,1.2294817344079781e-06,5.869755062024778e-09
55.386162297720304,0.06425964618652441,0.0,0.0,0.0,0.0,0.21574587205794546,0.10284502469900912,1.9118600297786208e-10,3.442790779072378e-05,1.6890486055008886e-07,3.1134591747041235e-06,0.45423518825811937,1.2247155154601686e-06,5.828353192994601e-09
55.62086357612396,0.0642267136717722,0.0,0.0,0.0,0.0,0.21495364483552748,0.10244900511679357,1.9109928427903784e-10,3.431264747225931e-05,1.6791156685144368e-07,3.10413928599981e-06,0.4550274787639779,1.219978859755834e-06,5.787350124462755e-09
55.855564854527614,0.06419398383949279,0.0,0.0,0.0,0.0,0.21416629354700636,0.10205542298803694,1.9101311841327238e-10,3.419801324558028e-05,1.6692569218979427e-07,3.094862151337212e-06,0.4558148929940975,1.215271529804342e-06,5.74674112090478e-09
56.09026613293127,0.06416145509363437,0.0,0.0,0.0,0.0,0.2133837794218135,0.10166425893084154,1.9092750337013142e-10,3.4084001015931535e-05,1.6594717623650547e-07,3.0856275793129147e-06,0.45659746972125,1.2105932903741405e-06,5.706521495241888e-09
56.324967411334924,0.06412912583511027,0.0,0.0,0.0,0.0,0.2126060640571861,0.10127549374719148,1.908424366186435e-10,3.397060671411172e-05,1.6497595914702908e-07,3.076435376622994e-06,0.4573752473503892,1.2059439085065064e-06,5.666686649353816e-09
56.55966868973858,0.0640969944791026,0.0,0.0,0.0,0.0,0.21183310940042127,0.10088910841407936,1.9075791608761394e-10,3.385782629575524e-05,1.6401198145076858e-07,3.0672853510303917e-06,0.458148263936396,1.2013231533849081e-06,5.627232026200799e-09
56.794369968142234,0.06406505947002053,0.0,0.0,0.0,0.0,0.21106487771818416,0.10050508406816328,1.9067393938964873e-10,3.374565573888056e-05,1.6305518411098242e-07,3.058177309105322e-06,0.4589165572147719,1.196730796174165e-06,5.588153149779773e-09
57.263772524949545,0.06400177222315603,0.0,0.0,0.0,0.0,0.20954243415777435,0.09974404379135515,1.9050760850477545e-10,3.352312824684314e-05,1.611628964777807e-07,3.0400864028077225e-06,0.46043912297675166,1.1876303712780405e-06,5.511105016556604e-09
57.733175081756855,0.06393925186276143,0.0,0.0,0.0,0.0,0.2080384383705559,0.09899222544025803,1.9034342561024267e-10,3.330299254960745e-05,1.5929863223349513e-07,3.022161109269045e-06,0.46194323965881184,1.178640845291277e-06,5.435507596130522e-09
58.202577638564165,0.06387748629135127,0.0,0.0,0.0,0.0,0.20655260065949838,0.0982494841922182,1.901813722161021e-10,3.308521735002535e-05,1.57461934121518e-07,3.0043998790907986e-06,0.4634291969748633,1.169760462332824e-06,5.36132718765935e-09
58.671980195371475,0.06381646375356276,0.0,0.0,0.0,0.0,0.20508463651146536,0.09751567781620553,1.9002142982502027e-10,3.286977173489218e-05,1.5565235154059106e-07,2.986801162509478e-06,0.4648972794547248,1.1609874983845504e-06,5.288531003805304e-09
59.141382752178785,0.06375617258655909,0.0,0.0,0.0,0.0,0.2036342664945661,0.0967906666214919,1.8986357980030617e-10,3.2656625172091796e-05,1.538694405072235e-07,2.969363409716688e-06,0.4663477665467718,1.1523202606416147e-06,5.217087143808653e-09
60.0801878657934,0.06363773896716236,0.0,0.0,0.0,0.0,0.20078521584074885,0.09536648336852889,1.895540821466391e-10,3.223710896834e-05,1.5038189010543395e-07,2.934964603484653e-06,0.46919704764579917,1.1352963442945039e-06,5.078133050472564e-09
61.01899297940801,0.06352209663290705,0.0,0.0,0.0,0.0,0.19800331159974544,0.09397586607950267,1.8925272952273142e-10,3.1826432115554374e-05,1.4699586302546457e-07,2.9011911055084774e-06,0.4719791774981557,1.1186757744129506e-06,4.944226404806975e-09
61.957798093022625,0.06340915993215862,0.0,0.0,0.0,0.0,0.1952864925921486,0.09261778435491798,1.8895937206728045e-10,3.142436409093198e-05,1.4370804422133427e-07,2.868030626765303e-06,0.4746962174079698,1.102446077473003e-06,4.815141258721307e-09
62.89660320663724,0.06329884609059039,0.0,0.0,0.0,0.0,0.19263277066870424,0.09129124430531405,1.8867386025993803e-10,3.103068039221932e-05,1.4051522202729047e-07,2.8354709654660373e-06,0.47735015564605915,1.086595227195587e-06,4.690663471284023e-09
63.83540832025185,0.06319107545288537,0.0,0.0,0.0,0.0,0.190040227955807,0.08999528717409959,1.8839604509886243e-10,3.0645162440669675e-05,1.374142862821132e-07,2.8035000236013672e-06,0.47994291020447777,1.07111162729072e-06,4.570589999044919e-09
64.77421343386646,0.06308577109050874,0.0,0.0,0.0,0.0,0.1875070142787741,0.08872898804926228,1.881257784157495e-10,3.0267597501556106e-05,1.3440222659964232e-07,2.7721058247625254e-06,0.48247633137327434,1.0559840953392695e-06,4.454728252008001e-09
65.71301854748108,0.06298285872885734,0.0,0.0,0.0,0.0,0.18503134490530332,0.0874914547351532,1.878629132594064e-10,2.989777862472105e-05,1.3147613054239273e-07,2.7412765315715016e-06,0.48495220399705763,1.0412018486492734e-06,4.342895506691241e-09
66.6518236610957,0.06288226700820522,0.0,0.0,0.0,0.0,0.18261149771310214,0.08628182633641082,1.8760730407975069e-10,2.953550451916863e-05,1.286331816506848e-07,2.7110004599842506e-06,0.48737225030742404,1.0267544866644316e-06,4.234918273418406e-09
67.59062877471032,0.06278392664784084,0.0,0.0,0.0,0.0,0.18024581090457437,0.08509927211542616,1.873588068379342e-10,2.918057941049882e-05,1.2587065662334592e-07,2.6812660828645873e-06,0.489738132208344,1.0126319768343256e-06,4.130631850149233e-09
68.52943388832495,0.06268777111898997,0.0,0.0,0.0,0.0,0.1779326808707316,0.08394299042437882,1.8711727926177778e-10,2.8832812949958088e-05,1.2318592314297044e-07,2.652062040302131e-06,0.49205145341229256,9.988246412350082e-07,4.0298797662136185e-09
69.46823900193957,0.06259373601623373,0.0,0.0,0.0,0.0,0.1756705601088613,0.08281220766414642,1.8688258086180238e-10,2.8492020128889936e-05,1.2057643763283462e-07,2.623377152039961e-06,0.49431376152262035,9.853231436460285e-07,3.932513309662286e-09
70.40704411555419,0.06250175926657814,0.0,0.0,0.0,0.0,0.17345795507020836,0.08170617720823412,1.86654573165899e-10,2.8158021175800128e-05,1.1803974354648366e-07,2.595200428427673e-06,0.4965265501859197,9.721184763283778e-07,3.838391155857759e-09
71.3458492291688,0.0624117809274627,0.0,0.0,0.0,0.0,0.17129342405152717,0.08062417834867437,1.8643312026921176e-10,2.7830641411148332e-05,1.1557346838819433e-07,2.5675210700119313e-06,0.49869126120054846,9.592019468954433e-07,3.747378898783411e-09
72.28465434278343,0.06232374315140149,0.0,0.0,0.0,0.0,0.1691755752054983,0.07956551530140196,1.8621808811990023e-10,2.75097110482369e-05,1.131753200757517e-07,2.540328456346755e-06,0.5008092865063213,9.465651660337209e-07,3.6593486585983673e-09
73.22345945639805,0.062237590075679444,0.0,0.0,0.0,0.0,0.1671030646697185,0.07852951627078708,1.8600934380626313e-10,2.7195065150061964e-05,1.108430863799396e-07,2.513612168747735e-06,0.502881970055532,9.342000361038635e-07,3.5741787511160885e-09
74.16226457001267,0.0621532677548065,0.0,0.0,0.0,0.0,0.16507459477466999,0.0775155325536456,1.8580675818066974e-10,2.6886543605405745e-05,1.0857463186071601e-07,2.487362013208673e-06,0.5049106096049865,9.220987400458865e-07,3.491753334603499e-09
75.10106968362729,0.06207072409056125,0.0,0.0,0.0,0.0,0.16308891229611966,0.07652293766569328,1.8561020700865894e-10,2.6583990821129363e-05,1.0636789453216578e-07,2.4615679737414855e-06,0.5068964584637845,9.102537304273064e-07,3.411962119349424e-09
76.03987479724191,0.06198990876214924,0.0,0.0,0.0,0.0,0.16114480675711002,0.07555112649271144,1.8541956366878995e-10,2.6287255516297256e-05,1.0422088534962142e-07,2.4362201936226945e-06,0.508840727191441,8.986577190986298e-07,3.3347000141492516e-09
76.97867991085653,0.061910773160543324,0.0,0.0,0.0,0.0,0.15924110881292713,0.07459951448287708,1.8523469818781387e-10,2.5996190911481173e-05,1.0213168284741537e-07,2.411309071419099e-06,0.5107445852127824,8.87303667798899e-07,3.259866831060086e-09
77.91748502447115,0.061833270324985284,0.0,0.0,0.0,0.0,0.15737668869821522,0.07366753687036012,1.850554977618591e-10,2.571065468360337e-05,1.0009843303178347e-07,2.3868252769866807e-06,0.5126091623708449,8.761847782707927e-07,3.1873671429439933e-09
78.85629013808577,0.0617573548715506,0.0,0.0,0.0,0.0,0.15555045471529466,0.07275464792002306,1.8488186514102767e-10,2.5430508325068502e-05,9.811935138086456e-08,2.362759549841414e-06,0.5144355504389767,8.652944817036945e-07,3.117109979853968e-09
79.79509525170039,0.061682982939040815,0.0,0.0,0.0,0.0,0.15376135179857056,0.07186032020978778,1.847136614576093e-10,2.5155616946881903e-05,9.619271044416853e-08,2.339102696029104e-06,0.5162248045565417,8.546264312629408e-07,3.049008431848562e-09
80.64001985395355,0.06161733285008192,0.0,0.0,0.0,0.0,0.15218206267859635,0.0710708734410065,1.8456679165597783e-10,2.4912599932546805e-05,9.450218744537769e-08,2.3181540296674494e-06,0.5178042273499528,8.45210136046604e-07,2.9894914310650932e-09
81.26736527129444,0.06156935733693196,0.0,0.0,0.0,0.0,0.15102795597515262,0.07049396479807073,1.8446050511938856e-10,2.473479354725329e-05,9.327290800945539e-08,2.302805978968697e-06,0.5189584318599471,8.383293340686715e-07,2.9463527307983677e-09
81.89471068863533,0.06152202368776609,0.0,0.0,0.0,0.0,0.14988928998672377,0.06992477471568916,1.8435654646568374e-10,2.455918742411295e-05,9.206518819092192e-08,2.287630545409262e-06,0.520097194446926,8.315409198036661e-07,2.904084876328233e-09
82.52205610597622,0.061475320238453826,0.0,0.0,0.0,0.0,0.14876578412578134,0.06936316293004076,1.842548001589633e-10,2.438574501375811e-05,9.087856682846657e-08,2.2726253061749425e-06,0.5212207957183654,8.248432094219112e-07,2.8626656675606083e-09
83.08666698158302,0.061433816523381875,0.0,0.0,0.0,0.0,0.14776736386768016,0.06886407834456092,1.8416515896218913e-10,2.4231467516813564e-05,8.982828200820208e-08,2.2592641399341894e-06,0.5222193008461279,8.188914576112167e-07,2.8260962937474134e-09
83.59481676962915,0.06139688499192555,0.0,0.0,0.0,0.0,0.1468789327750568,0.0684199746010535,1.840860151684927e-10,2.409407074109414e-05,8.889707001567046e-08,2.247353803173453e-06,0.523107807523559,8.135955815871292e-07,2.7937442543485853e-09
84.10296655767527,0.061360347030672426,0.0,0.0,0.0,0.0,0.14599996943357432,0.06798060362479467,1.8400830135093237e-10,2.395803137140237e-05,8.797892659834633e-08,2.235550828506212e-06,0.523986845704396,8.083563385816352e-07,2.7619118685405712e-09
84.6111163457214,0.061324196922978906,0.0,0.0,0.0,0.0,0.14513033627817765,0.06754589664802035,1.8393200415713707e-10,2.3823331398616965e-05,8.707362936935644e-08,2.2238539612128185e-06,0.5248565529635478,8.031729021307772e-07,2.7305886035522466e-09
85.11926613376752,0.06128842904890479,0.0,0.0,0.0,0.0,0.144269898193346,0.06711578612744325,1.838571077789431e-10,2.3689953171166853e-05,8.618096061048238e-08,2.212261966394938e-06,0.5257170644261971,7.980444605516032e-07,2.6997641988729063e-09
85.62741592181365,0.06125303789222086,0.0,0.0,0.0,0.0,0.14341852245735118,0.06669020571648288,1.8378359531230925e-10,2.3557879260743066e-05,8.53007065588293e-08,2.2007736302071775e-06,0.526568512823606,7.929702167917227e-07,2.6694286365959616e-09
86.13556570985978,0.06121801803323312,0.0,0.0,0.0,0.0,0.14257607869300787,0.06626909024063007,1.83711452198613e-10,2.342709248370638e-05,8.443265717664271e-08,2.1893877414921787e-06,0.5274110285423678,7.879493878220283e-07,2.639572120652583e-09
86.6437154979059,0.06118336414820798,0.0,0.0,0.0,0.0,0.14174243882227539,0.06585237567471203,1.8364066321151644e-10,2.329757594490397e-05,8.357660643236037e-08,2.1781031033221227e-06,0.5282447396697748,7.829812044721671e-07,2.610185089582537e-09
87.15186528595203,0.06114907100671467,0.0,0.0,0.0,0.0,0.14091747702064608,0.06543999912009527,1.8357121250617187e-10,2.3169313022445734e-05,8.273235247579945e-08,2.1669185440481245e-06,0.5290697720394335,7.780649112825349e-07,2.5812582198592517e-09
87.66001507399815,0.061115133468152845,0.0,0.0,0.0,0.0,0.1401010696755852,0.06503189878392443,1.835030857995668e-10,2.3042287347965728e-05,8.189969728787794e-08,2.1558329035870283e-06,0.5298862492728411,7.731997660976262e-07,2.552782408840636e-09
88.16816486204428,0.06108154648797014,0.0,0.0,0.0,0.0,0.13929309533365103,0.06462801395268813,1.834362687089816e-10,2.291648280033339e-05,8.10784464292803e-08,2.144845030937866e-06,0.5306942928322698,7.683850397523353e-07,2.5247487609609323e-09
88.6763146500904,0.06104830510166149,0.0,0.0,0.0,0.0,0.138493434658883,0.0642282849714072,1.8337074521866707e-10,2.2791883509261227e-05,8.026840918077557e-08,2.1339537961558747e-06,0.531494022062371,7.636200159531806e-07,2.497148591061624e-09
89.18446443813653,0.06101540443756332,0.0,0.0,0.0,0.0,0.13770197039254,0.06383265322350462,1.8330650172728286e-10,2.2668473856695917e-05,7.946939859544645e-08,2.12315808573422e-06,0.532285554230438,7.589039909108623e-07,2.4699734235962627e-09
89.69261422618266,0.06098283970422919,0.0,0.0,0.0,0.0,0.13691858731339213,0.0634410611109604,1.8324352646308816e-10,2.2546238469522484e-05,7.868123116523742e-08,2.1124567889155067e-06,0.5330690045661267,7.542362729902182e-07,2.4432149767824677e-09
90.20076401422878,0.0609506061953626,0.0,0.0,0.0,0.0,0.13614317219644573,0.06305345203368422,1.8318180225872134e-10,2.2425162200509114e-05,7.790372674399207e-08,2.1018488154816256e-06,0.5338444863027295,7.496161827713807e-07,2.416865157873638e-09
90.7089138022749,0.06091869928529546,0.0,0.0,0.0,0.0,0.13537561377223323,0.0626697703691563,1.8312131295839696e-10,2.230523013084727e-05,7.713670875378192e-08,2.0913331047684673e-06,0.5346121107178805,7.450430527527836e-07,2.3909160673471577e-09
91.21706359032103,0.060887114428472035,0.0,0.0,0.0,0.0,0.13461580268704257,0.06228996145253177,1.8306205291977002e-10,2.218642759835627e-05,7.63800039461752e-08,2.080908586422215e-06,0.535371987173331,7.405162265686487e-07,2.36535998709195e-09
